Id,FirstName,LastName,Email,Phone,Title,AccountId,LeadSource,Lead_Stage__c,HasOptedOutOfEmail,DoNotCall,OwnerId,Owner_Name,CreatedDate,LastModifiedDate,LastActivityDate,consent_basis,region,duplicate_key,confidence
003K8ShmbCuAjASnAG,Uma,Schmidt,uma.schmidt@harbor.com,60138912226,Founder,0015Ow05Rcuo8wKeHk,Pricing Page,MQL,FALSE,FALSE,005AE1,Mei Chen,7/26/2026,7/24/2026,7/21/2026,opt_in,ID,umaschmidt@harbor.com,0.8
003RX3URPZSqNEm9pr,Uma,Cheng,uma.cheng@jb-steel.com,60136007984,Director of Procurement,001fPBi3DldqyunDuv,Trade Show,Customer,FALSE,FALSE,005AE3,Wei Ho,7/21/2026,7/25/2026,7/22/2026,opt_in,MY,umacheng@jb-steel.com,0.85
003RIy5z0w9XZjscs9,James,Hassan,james.hassan@surabaya-tex.com,60132325893,GM,001d8woPeX9PcWb8pm,Trade Show,Open,FALSE,FALSE,005AE5,Sanjay Rao,7/22/2026,7/24/2026,7/22/2026,soft_opt_in,ID,jameshassan@surabaya-tex.com,0.64
003pdQ5HoOodgAvTEg,Bryan,Yeoh,bryan.yeoh@mekong.com,60133306314,Head of IT,001799bPWF8ea48ie7,Referral,Customer,FALSE,FALSE,005AE2,Arjun Prakash,7/19/2026,7/20/2026,7/23/2026,soft_opt_in,MY,bryanyeoh@mekong.com,0.76
003IVU27c66lA41l76,Chloe,Krishnan,chloe.krishnan@andaman.com,60131609681,Head of Ops,001emnneWwt2WsopvX,Referral,Customer,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/25/2026,7/23/2026,consent,IN,chloekrishnan@andaman.com,0.96
003PIHF48i2GDrmZhv,Ismail,Wong ,ismail.wong@highland.com,60133726201,Head of Ops,001XkIYYMYi2hcBYX0,Trade Show,SQL,FALSE,FALSE,005AE4,Priya Nair,7/25/2026,7/24/2026,7/22/2026,consent,IN,ismailwong@highland.com,0.56
003GufzQgliEu7paqy,Daniel,Krishnan,daniel.krishnan@andaman.com,60134951390,Procurement Lead,001PCJEf1Lir6msChM,Content,Opportunity,FALSE,FALSE,005AE4,Priya Nair,7/23/2026,7/21/2026,7/22/2026,opt_in,SG,danielkrishnan@andaman.com,0.67
003754TXtShO68sxNo,Klaus,Iyer ,klaus.iyer@kirana.com,60134676367,GM,001wlaDCnCdllvimD4,Pricing Page,Opportunity,FALSE,FALSE,005AE5,Sanjay Rao,7/21/2026,7/20/2026,7/23/2026,soft_opt_in,MY,klausiyer@kirana.com,0.73
003HCHTxe6Khd1J5Gm,Chloe,Yeoh,chloe.yeoh@delhi-chem.com,60133514105,IT Manager,001M5oForBFbyvQRZz,Referral,Customer,FALSE,FALSE,005AE1,Mei Chen,7/21/2026,7/25/2026,7/24/2026,opt_in,IN,chloeyeoh@delhi-chem.com,0.6
003GADKdJDRZtUbzq0,Klaus,Ncube,klaus.ncube@sunrise.com,60131050591,CFO,001XP4wFZEA5SFB2eQ,Web,Opportunity,FALSE,FALSE,005AE2,Arjun Prakash,7/25/2026,7/23/2026,7/20/2026,opt_in,MY,klausncube@sunrise.com,0.74
003lXiXPUP9Ax5yC36,Tariq,Wong,tariq.wong@lumina.com,60137333337,CFO,001wjlpFhmyYbEU2tD,Web,SQL,FALSE,FALSE,005AE4,Priya Nair,7/23/2026,7/24/2026,7/25/2026,opt_in,ID,tariqwong@lumina.com,0.84
003WbtDRUIBIy0opDw,Siti,Ong,siti.ong@lumina.com,60133602504,Procurement Lead,0014QNOMWOjv9qdb2V,Referral,MQL,FALSE,FALSE,005AE1,Mei Chen,7/22/2026,7/24/2026,7/26/2026,opt_in,SG,sitiong@lumina.com,0.56
003McCMRT3dpVczCoI,Yusof,Ho,yusof.ho@mumbai-alloys.com,60134645172,IT Manager,001AuzSsJimAQ8yRV5,Pricing Page,Open,FALSE,FALSE,005AE1,Mei Chen,7/26/2026,7/20/2026,7/24/2026,opt_in,IN,yusofho@mumbai-alloys.com,0.65
003oAtrdJ8L4V6lORB,Sarah,Mehta,sarah.mehta@coastal.com,60139315137,IT Manager,001B6ICJ1JKEWzvaOw,Trade Show,MQL,FALSE,FALSE,005AE5,Sanjay Rao,7/20/2026,7/24/2026,7/25/2026,opt_in,IN,sarahmehta@coastal.com,0.9
0032ot2TjZD6dJA9AJ,Klaus,Rahman,klaus.rahman@coastal.com,60139891787,Procurement Lead,001B6ICJ1JKEWzvaOw,Content,Opportunity,FALSE,FALSE,005AE2,Arjun Prakash,7/21/2026,7/20/2026,7/22/2026,consent,IN,klausrahman@coastal.com,0.7
003RMMc3emZWLUQJnE,Bryan,Aziz,bryan.aziz@zenith.com,60134504577,IT Manager,001BxXdFCOmhaNf0ez,Web,SQL,FALSE,FALSE,005AE4,Priya Nair,7/26/2026,7/21/2026,7/20/2026,opt_in,TH,bryanaziz@zenith.com,0.96
0036pJuXsyDIPwtqxG,Ravi,Ho,ravi.ho@orion.com,60139342928,Head of IT,001Q4zJiPXnkfvSYXw,Referral,MQL,FALSE,FALSE,005AE4,Priya Nair,7/23/2026,7/25/2026,7/25/2026,opt_in,IN,raviho@orion.com,0.89
003qJ7LLUAsjmvoyK1,Bryan,Chua,bryan.chua@coastal.com,60135122665,Head of IT,001B6ICJ1JKEWzvaOw,Pricing Page,MQL,FALSE,FALSE,005AE1,Mei Chen,7/22/2026,7/24/2026,7/25/2026,opt_in,IN,bryanchua@coastal.com,0.66
003Fl64IP9dHc12e80,Ravi,Schmidt,ravi.schmidt@surabaya-tex.com,60131813936,Analyst,001d8woPeX9PcWb8pm,Pricing Page,MQL,FALSE,FALSE,005AE5,Sanjay Rao,7/26/2026,7/22/2026,7/21/2026,opt_in,ID,ravischmidt@surabaya-tex.com,0.58
003QFbaIJAabHUrIsb,Aarav,Chua,aarav.chua@bharat.com,60139425786,Head of IT,001TBInfrgtzjDX8yt,Referral,Customer,FALSE,FALSE,005AE4,Priya Nair,7/26/2026,7/25/2026,7/21/2026,opt_in,SG,aaravchua@bharat.com,0.95
003x9zDKpSotR02fP2,Rajesh,Iyer,rajesh.iyer@pune-eng.com,60131531577,Analyst,001MS4rJaH8mfpUAFJ,Trade Show,Opportunity,FALSE,FALSE,005AE1,Mei Chen,7/20/2026,7/22/2026,7/23/2026,opt_in,IN,rajeshiyer@pune-eng.com,0.57
0036con53S4KErc7eR,Klaus,Ong ,klaus.ong@sabah.com,60135703878,Analyst,001QH756sYhE3xvrqJ,Content,Open,FALSE,FALSE,005AE5,Sanjay Rao,7/23/2026,7/24/2026,7/20/2026,opt_in,SG,klausong@sabah.com,0.96
003KpK12yR5IvyWViY,Aarav,Chua,aarav.chua@coastal.com,60132315798,Founder,001B6ICJ1JKEWzvaOw,Web,SQL,FALSE,FALSE,005AE2,Arjun Prakash,7/24/2026,7/19/2026,7/20/2026,opt_in,IN,aaravchua@coastal.com,0.65
003YCFowJ8yBlRLQyf,James,Mehta,james.mehta@lumina.com,60135955645,Founder,0015jZV0eISRRkleg5,Trade Show,Open,FALSE,FALSE,005AE3,Wei Ho,7/26/2026,7/24/2026,7/20/2026,opt_in,SG,jamesmehta@lumina.com,0.67
003a8tCxWrgiflBCJJ,Klaus,Musa,klaus.musa@highland.com,60139597330,Analyst,0017ZpRREyu0xUNxMk,Trade Show,Open,FALSE,FALSE,005AE1,Mei Chen,7/23/2026,7/19/2026,7/20/2026,soft_opt_in,MY,klausmusa@highland.com,0.79
003KHkRykirtrFjekB,Omar,Cheng ,omar.cheng@sunrise.com,60135629871,Head of Ops,001bnKtBrKYKSSBpwN,Referral,Customer,FALSE,FALSE,005AE2,Arjun Prakash,7/23/2026,7/22/2026,7/26/2026,opt_in,ID,omarcheng@sunrise.com,0.71
003a8zv1NyZ3vCvB00,Ravi,Schmidt,ravi.schmidt@brightwave.com,60133283789,CFO,001DqPOAEhtUaG5zpX,Web,MQL,FALSE,FALSE,005AE3,Wei Ho,7/22/2026,7/23/2026,7/25/2026,consent,IN,ravischmidt@brightwave.com,0.76
003yr0Yzxh7KmLIlRX,Hakim,Goh,hakim.goh@lotus.com,60131451577,CFO,0016ghtzFH0UgGkUkH,Content,MQL,FALSE,FALSE,005AE3,Wei Ho,7/25/2026,7/24/2026,7/21/2026,opt_in,IN,hakimgoh@lotus.com,0.9
003qQjTBYyeCMELzIG,Zara,Osman,zara.osman@lumina.com,60138017921,CFO,001wjlpFhmyYbEU2tD,Pricing Page,SQL,FALSE,FALSE,005AE2,Arjun Prakash,7/24/2026,7/25/2026,7/22/2026,opt_in,ID,zaraosman@lumina.com,0.6
0039YBgagqoGVHJLSK,Ingrid,Weber,ingrid.weber@brightwave.com,60134708297,VP Finance,001DqPOAEhtUaG5zpX,Content,Opportunity,FALSE,FALSE,005AE3,Wei Ho,7/23/2026,7/22/2026,7/23/2026,consent,IN,ingridweber@brightwave.com,0.7
003tvDYnHEwEgCUSCu,Marcus,Nair,marcus.nair@straits.com,60132126998,Head of Ops,001aKq9OAkFDAazLrZ,Web,MQL,FALSE,FALSE,005AE3,Wei Ho,7/22/2026,7/25/2026,7/25/2026,opt_in,SG,marcusnair@straits.com,0.56
003kvJB9DoZzOllOQB,Rohan,Nair,rohan.nair@andaman.com,60137636771,IT Manager,001PCJEf1Lir6msChM,Content,MQL,FALSE,FALSE,005AE5,Sanjay Rao,7/19/2026,7/20/2026,7/23/2026,soft_opt_in,SG,rohannair@andaman.com,0.72
003lxumDhqQ3FH9OuM,Kumar,Menon,kumar.menon@northgate.com,60137520284,Head of Ops,001vTpO5ZiKeUS89sO,Content,Open,FALSE,FALSE,005AE5,Sanjay Rao,7/24/2026,7/23/2026,7/20/2026,soft_opt_in,ID,kumarmenon@northgate.com,0.7
003RiuhpthlxSjGyAM,Yusof,Ong,yusof.ong@bkk-tools.com,60133313029,GM,001rCeTsprvu5Ifijo,Content,Customer,FALSE,FALSE,005AE1,Mei Chen,7/24/2026,7/22/2026,7/21/2026,soft_opt_in,TH,yusofong@bkk-tools.com,0.83
0033w8aFim0y9JGPFA,Tariq,Ong,tariq.ong@lotus.com,60139249791,Analyst,0016ghtzFH0UgGkUkH,Webinar,Customer,FALSE,FALSE,005AE1,Mei Chen,7/23/2026,7/22/2026,7/21/2026,consent,IN,tariqong@lotus.com,0.8
003JGhKhrXI0xI0WcW,Lena,Wong,lena.wong@zenith.com,60138404902,Procurement Lead,001ZNYqK5cbaTTQtsq,Webinar,Customer,FALSE,FALSE,005AE4,Priya Nair,7/24/2026,7/22/2026,7/20/2026,opt_in,ID,lenawong@zenith.com,0.68
003ZVLSw3TNOBkNiYn,Devi,Menon,devi.menon@lotus.com,60134471922,CFO,001Pyzv6LKmJhkZV1Y,Web,MQL,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/23/2026,7/22/2026,soft_opt_in,MY,devimenon@lotus.com,0.81
0039WYA6dr3PiS3ipj,James,Loo,james.loo@harbor.com,60136403886,Director of Procurement,0015Ow05Rcuo8wKeHk,Referral,Open,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/25/2026,7/26/2026,soft_opt_in,ID,jamesloo@harbor.com,0.77
003S74xD8FuLa3X2Uf,Rohan,Rahman,rohan.rahman@mekong.com,60138691502,Head of Ops,001799bPWF8ea48ie7,Webinar,Customer,FALSE,FALSE,005AE3,Wei Ho,7/25/2026,7/25/2026,7/20/2026,soft_opt_in,MY,rohanrahman@mekong.com,0.65
003iK2FYv5RWdcgOY1,Zara,Chua,zara.chua@selangor-precision.com,60138710502,GM,001PuDCCRnGEY59YVk,Trade Show,Customer,FALSE,FALSE,005AE5,Sanjay Rao,7/20/2026,7/25/2026,7/21/2026,soft_opt_in,MY,zarachua@selangor-precision.com,0.75
003PxqfxQ5PkdzOtUS,Kumar,Loo,kumar.loo@selangor-precision.com,60134928281,GM,001PuDCCRnGEY59YVk,Pricing Page,SQL,FALSE,FALSE,005AE1,Mei Chen,7/23/2026,7/24/2026,7/20/2026,opt_in,MY,kumarloo@selangor-precision.com,0.64
0033BSiEeoyfUZggux,Rajesh,Ncube,rajesh.ncube@lumina.com,60136020671,VP Finance,0015jZV0eISRRkleg5,Web,SQL,FALSE,FALSE,005AE1,Mei Chen,7/21/2026,7/25/2026,7/26/2026,opt_in,SG,rajeshncube@lumina.com,0.83
003OVj6ANRC3nf5giW,Wei,Kumar,wei.kumar@pacific.com,60133066235,Procurement Lead,0018wxvZFjtODPTTEA,Webinar,SQL,FALSE,FALSE,005AE2,Arjun Prakash,7/24/2026,7/21/2026,7/23/2026,soft_opt_in,MY,weikumar@pacific.com,0.9
003X8Sb22Q4tnHMGmV,Faizal,Schmidt ,faizal.schmidt@brightwave.com,60137572491,Head of IT,001DqPOAEhtUaG5zpX,Referral,Customer,FALSE,FALSE,005AE3,Wei Ho,7/22/2026,7/25/2026,7/26/2026,consent,IN,faizalschmidt@brightwave.com,0.77
003y31KAxIRlWE9Xeb,Anjali,Hassan,anjali.hassan@highland.com,60132133008,VP Finance,0018pb10cLQ0vkB1eE,Trade Show,SQL,FALSE,FALSE,005AE2,Arjun Prakash,7/20/2026,7/20/2026,7/20/2026,opt_in,ID,anjalihassan@highland.com,0.97
003OIINjrftfG6nZjI,Uma,Krishnan,uma.krishnan@penang-semi.com,60136481960,Founder,001om06Dwt0Y3oobQm,Webinar,Opportunity,FALSE,FALSE,005AE1,Mei Chen,7/22/2026,7/24/2026,7/26/2026,opt_in,MY,umakrishnan@penang-semi.com,0.69
003MdtQVQVlhaTiSak,Ravi,Osman,ravi.osman@batam-log.com,60139328426,Founder,001oZmjbcpEN2XeDA4,Web,Opportunity,FALSE,FALSE,005AE5,Sanjay Rao,7/21/2026,7/23/2026,7/26/2026,soft_opt_in,ID,raviosman@batam-log.com,0.62
003rHeqTKOeFDGxdF2,Ravi,Ho,ravi.ho@northgate.com,60133799805,Head of Ops,001jJI14UZmcqlVw5M,Web,SQL,FALSE,FALSE,005AE4,Priya Nair,7/22/2026,7/21/2026,7/26/2026,opt_in,SG,raviho@northgate.com,0.94
003xy6jl792cJZ6TVP,Anjali,RAJ,anjali.raj@highland.com,60138035849,VP Finance,0018pb10cLQ0vkB1eE,Pricing Page,Open,FALSE,FALSE,005AE4,Priya Nair,7/21/2026,7/20/2026,7/23/2026,soft_opt_in,ID,anjaliraj@highland.com,0.67
003c9ze4D3sX2tufJD,Sarah,Teo ,sarah.teo@lumina.com,60131133700,VP Finance,0015jZV0eISRRkleg5,Pricing Page,MQL,FALSE,FALSE,005AE5,Sanjay Rao,7/22/2026,7/21/2026,7/24/2026,soft_opt_in,SG,sarahteo@lumina.com,0.88
003ja7AboIwO1S4a8v,Devi,Teo,devi.teo@brightwave.com,60131024528,IT Manager,001DqPOAEhtUaG5zpX,Referral,Customer,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/25/2026,7/25/2026,opt_in,IN,deviteo@brightwave.com,0.6
003c6o52HAS5xDVfLg,Anjali,RAHMAN,anjali.rahman@pune-eng.com,60139479670,Procurement Lead,001MS4rJaH8mfpUAFJ,Referral,SQL,FALSE,FALSE,005AE1,Mei Chen,7/21/2026,7/19/2026,7/24/2026,consent,IN,anjalirahman@pune-eng.com,0.74
003Croe8miXXLgjgkC,Anjali,Krishnan,anjali.krishnan@northgate.com,60138819107,Founder,001jJI14UZmcqlVw5M,Referral,SQL,FALSE,FALSE,005AE3,Wei Ho,7/22/2026,7/19/2026,7/24/2026,soft_opt_in,SG,anjalikrishnan@northgate.com,0.97
003cn12ujfTp9wzGdR,Devi,Krishnan,devi.krishnan@sunrise.com,60136013715,Head of Ops,001XP4wFZEA5SFB2eQ,Pricing Page,SQL,FALSE,FALSE,005AE5,Sanjay Rao,7/22/2026,7/19/2026,7/23/2026,soft_opt_in,MY,devikrishnan@sunrise.com,0.79
003im0zxRO8PfLLq60,Siti,Aziz ,siti.aziz@brightwave.com,60132258076,Head of Ops,001DqPOAEhtUaG5zpX,Web,Open,FALSE,FALSE,005AE2,Arjun Prakash,7/20/2026,7/20/2026,7/25/2026,opt_in,IN,sitiaziz@brightwave.com,0.91
0037KB0UzFbyRBlwn6,Ismail,Osman,ismail.osman@zenith.com,60134139874,VP Finance,0017Sqr0O072IojSHD,Webinar,Open,FALSE,FALSE,005AE2,Arjun Prakash,7/22/2026,7/22/2026,7/21/2026,opt_in,TH,ismailosman@zenith.com,0.82
003yiAmP4ZHpOZIYby,Rohan,Krishnan,rohan.krishnan@brightwave.com,60137024901,CFO,001DqPOAEhtUaG5zpX,Web,Open,FALSE,FALSE,005AE3,Wei Ho,7/22/2026,7/25/2026,7/23/2026,opt_in,IN,rohankrishnan@brightwave.com,0.95
003dZEHwXLokgpQprI,James,CHENG,james.cheng@kl-facilities.com,60131937991,Head of IT,001S1OpgSXt2RMZhYK,Pricing Page,Open,FALSE,FALSE,005AE3,Wei Ho,7/26/2026,7/23/2026,7/26/2026,soft_opt_in,MY,jamescheng@kl-facilities.com,0.71
0038KKjK8m1Z4FItlF,Grace,Iyer,grace.iyer@lotus.com,60131636925,Analyst,0016ghtzFH0UgGkUkH,Content,Open,FALSE,FALSE,005AE3,Wei Ho,7/20/2026,7/20/2026,7/24/2026,consent,IN,graceiyer@lotus.com,0.56
003dbjLT6jXh2H3x9e,Aarav,Goh,aarav.goh@jb-steel.com,60137267813,Procurement Lead,001fPBi3DldqyunDuv,Trade Show,MQL,FALSE,FALSE,005AE3,Wei Ho,7/25/2026,7/23/2026,7/20/2026,soft_opt_in,MY,aaravgoh@jb-steel.com,0.68
003T9JS47NYwoQL0ly,Grace,Raj,grace.raj@bharat.com,60136147639,CFO,001y7oXm8Oa2wFG5HC,Referral,SQL,FALSE,FALSE,005AE2,Arjun Prakash,7/25/2026,7/20/2026,7/21/2026,opt_in,MY,graceraj@bharat.com,0.97
003OKg7FjvVepwukO4,Omar,HO,omar.ho@penang-semi.com,60132488575,Head of IT,001om06Dwt0Y3oobQm,Trade Show,Customer,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/22/2026,7/20/2026,soft_opt_in,MY,omarho@penang-semi.com,0.64
003k4AF4ywIyg1EY3K,Nadia,Menon,nadia.menon@lumina.com,60134784650,VP Finance,001wjlpFhmyYbEU2tD,Webinar,Opportunity,FALSE,FALSE,005AE4,Priya Nair,7/21/2026,7/19/2026,7/26/2026,opt_in,ID,nadiamenon@lumina.com,0.68
00385fvMN5ETbB8PkM,Faizal,Nair ,faizal.nair@coastal.com,60138284673,Founder,001B6ICJ1JKEWzvaOw,Pricing Page,Open,FALSE,FALSE,005AE5,Sanjay Rao,7/21/2026,7/19/2026,7/22/2026,consent,IN,faizalnair@coastal.com,0.98
003pgdzKJ1FjdxaBfs,Klaus,Yeoh,klaus.yeoh@frankfurt-ind.de,60139058573,GM,001aH7ZIRU8VVQmxBe,Referral,SQL,FALSE,FALSE,005AE3,Wei Ho,7/21/2026,7/19/2026,7/21/2026,consent,EU,klausyeoh@frankfurt-ind.de,0.83
003PIylx4yxlCcqCDq,Marcus,Osman ,marcus.osman@zenith.com,60134795715,CFO,001BxXdFCOmhaNf0ez,Webinar,SQL,FALSE,FALSE,005AE1,Mei Chen,7/26/2026,7/23/2026,7/20/2026,opt_in,TH,marcusosman@zenith.com,0.88
0031y0HA9IR37EK4pE,Wei,Weber,wei.weber@kirana.com,60136013906,Head of IT,001ZrNDru0WnWI7C1E,Pricing Page,Customer,FALSE,FALSE,005AE1,Mei Chen,7/20/2026,7/25/2026,7/25/2026,opt_in,TH,weiweber@kirana.com,0.77
003nZmicBfRBm0Oj1M,Daniel,Ncube,daniel.ncube@adelaide-freight.com,60135326615,Head of Ops,001u2p17fr4CpWDKNQ,Webinar,MQL,FALSE,FALSE,005AE2,Arjun Prakash,7/22/2026,7/19/2026,7/23/2026,soft_opt_in,SG,danielncube@adelaide-freight.com,0.79
003hAjjKLLW98g7gKX,Uma,AZIZ,uma.aziz@harbor.com,60132694338,Head of IT,001qq3TNBjJ3KzyUi2,Content,Customer,FALSE,FALSE,005AE4,Priya Nair,7/26/2026,7/25/2026,7/24/2026,soft_opt_in,MY,umaaziz@harbor.com,0.94
003jNMRSzcz44vSpdV,Hakim,Schmidt,hakim.schmidt@straits.com,60138972838,VP Finance,001ZhExlaEvdniIQ6j,Pricing Page,SQL,FALSE,FALSE,005AE4,Priya Nair,7/22/2026,7/19/2026,7/22/2026,soft_opt_in,ID,hakimschmidt@straits.com,0.69
003X0urUAMPfmCn60A,Omar,Loo,omar.loo@surabaya-tex.com,60139127895,IT Manager,001d8woPeX9PcWb8pm,Pricing Page,SQL,FALSE,FALSE,005AE4,Priya Nair,7/25/2026,7/25/2026,7/22/2026,opt_in,ID,omarloo@surabaya-tex.com,0.78
003m41m1dpcDd6xTmr,Wei,Krishnan,wei.krishnan@summit.com,60137179919,Director of Procurement,001H4cP0sFYxHjnq6U,Content,Open,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/23/2026,7/23/2026,consent,IN,weikrishnan@summit.com,0.85
003wk15qV1Sfsbydk2,Nadia,Hassan,nadia.hassan@pacific.com,60134595669,CFO,001Ro9LKAn1aSYMmyY,Content,Customer,FALSE,FALSE,005AE3,Wei Ho,7/26/2026,7/24/2026,7/21/2026,opt_in,TH,nadiahassan@pacific.com,0.67
003MZaoqMZ8tT9TPrB,Uma,Tan,uma.tan@frankfurt-ind.de,60137316209,VP Finance,001aH7ZIRU8VVQmxBe,Webinar,MQL,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/22/2026,7/22/2026,consent,EU,umatan@frankfurt-ind.de,0.76
003PMMstRgEevrOu3r,Zara,Mehta,zara.mehta@adelaide-freight.com,60135381318,Director of Procurement,001u2p17fr4CpWDKNQ,Referral,SQL,FALSE,FALSE,005AE5,Sanjay Rao,7/25/2026,7/20/2026,7/21/2026,opt_in,SG,zaramehta@adelaide-freight.com,0.95
003zyVcLTK0mvUToRI,Ingrid,Goh,ingrid.goh@cyberjaya-data.com,60138981512,CFO,001v8bh4qlL9qcgMBw,Trade Show,SQL,FALSE,FALSE,005AE4,Priya Nair,7/25/2026,7/23/2026,7/22/2026,opt_in,MY,ingridgoh@cyberjaya-data.com,0.92
003owoV3tAY4vxqLsD,Lena,Nair,lena.nair@zenith.com,60132976045,Director of Procurement,001zeskKCwlSjzF33C,Pricing Page,SQL,FALSE,FALSE,005AE1,Mei Chen,7/23/2026,7/25/2026,7/25/2026,consent,IN,lenanair@zenith.com,0.76
003imvAK56Dju3TlXf,Uma,Nair,uma.nair@nexus.com,60139180249,GM,001sfw7845UU6khqtV,Webinar,Open,FALSE,FALSE,005AE2,Arjun Prakash,7/22/2026,7/21/2026,7/25/2026,opt_in,TH,umanair@nexus.com,0.55
003NBOBzB9EyacImUx,Kumar,Ho,kumar.ho@harbor.com,60131236174,Procurement Lead,001qq3TNBjJ3KzyUi2,Webinar,Open,FALSE,FALSE,005AE2,Arjun Prakash,7/21/2026,7/20/2026,7/20/2026,opt_in,MY,kumarho@harbor.com,0.83
003tke0ct8sDUHMHvB,Anjali,Loo,anjali.loo@brightwave.com,60133244614,Head of Ops,001DqPOAEhtUaG5zpX,Webinar,Customer,FALSE,FALSE,005AE5,Sanjay Rao,7/22/2026,7/21/2026,7/26/2026,consent,IN,anjaliloo@brightwave.com,0.62
003GkhxTPYcy4OqXIN,Aarav,Iyer,aarav.iyer@cyberjaya-data.com,60131815153,IT Manager,001v8bh4qlL9qcgMBw,Referral,Open,FALSE,FALSE,005AE5,Sanjay Rao,7/24/2026,7/24/2026,7/20/2026,opt_in,MY,aaraviyer@cyberjaya-data.com,0.57
003SROatAQgQHrNMSi,Priya,Aziz,priya.aziz@highland.com,60138026730,CFO,0018pb10cLQ0vkB1eE,Referral,MQL,FALSE,FALSE,005AE2,Arjun Prakash,7/26/2026,7/23/2026,7/25/2026,opt_in,ID,priyaaziz@highland.com,0.67
003skcJF6nS7EvpaaQ,Marcus,Chua,marcus.chua@everbright.com,60132493219,Director of Procurement,001zFBTL4HjeE6O3X5,Pricing Page,SQL,FALSE,FALSE,005AE4,Priya Nair,7/19/2026,7/24/2026,7/23/2026,opt_in,ID,marcuschua@everbright.com,0.97
003Ddg0l3c2sxZRuBV,Wei,Raj,wei.raj@hanoi-comp.com,60132944497,IT Manager,001FgB9xO51DTjBlUH,Webinar,SQL,FALSE,FALSE,005AE3,Wei Ho,7/20/2026,7/19/2026,7/26/2026,opt_in,TH,weiraj@hanoi-comp.com,0.84
0030vlhzz9Dr1yS2EZ,James,Teo,james.teo@harbor.com,60138075620,GM,0015Ow05Rcuo8wKeHk,Referral,Open,FALSE,FALSE,005AE3,Wei Ho,7/25/2026,7/19/2026,7/21/2026,opt_in,ID,jamesteo@harbor.com,0.98
003NyXwNb3R41U5iE6,Siti,Rahman,siti.rahman@summit.com,60139189341,Head of IT,001H4cP0sFYxHjnq6U,Referral,Opportunity,FALSE,FALSE,005AE2,Arjun Prakash,7/20/2026,7/22/2026,7/20/2026,consent,IN,sitirahman@summit.com,0.67
0039Q3vHHSSNgBQUpE,Aarav,Loo,aarav.loo@coastal.com,60136800713,Head of IT,001B6ICJ1JKEWzvaOw,Referral,Customer,FALSE,FALSE,005AE2,Arjun Prakash,7/25/2026,7/20/2026,7/26/2026,consent,IN,aaravloo@coastal.com,0.56
003pvrdGoJPyz0pfDC,Uma,Osman,uma.osman@summit.com,60138517846,Procurement Lead,001H4cP0sFYxHjnq6U,Web,Opportunity,FALSE,FALSE,005AE3,Wei Ho,7/20/2026,7/22/2026,7/22/2026,consent,IN,umaosman@summit.com,0.98
003Ot4GJnPQD8vx0d0,Siti,Cheng,siti.cheng@everbright.com,60134739945,VP Finance,001yjb50XlJAdc7p3L,Web,Customer,FALSE,FALSE,005AE5,Sanjay Rao,7/26/2026,7/21/2026,7/24/2026,opt_in,IN,siticheng@everbright.com,0.87
0031O9ZsJHxSgc5kFi,Klaus,Aziz ,klaus.aziz@kirana.com,60137865417,IT Manager,001wlaDCnCdllvimD4,Web,SQL,FALSE,FALSE,005AE3,Wei Ho,7/20/2026,7/23/2026,7/21/2026,opt_in,MY,klausaziz@kirana.com,0.6
0037O1RLhX5CDQL9Gi,Kumar,Aziz,kumar.aziz@penang-semi.com,60139368955,Analyst,001om06Dwt0Y3oobQm,Web,Opportunity,FALSE,FALSE,005AE1,Mei Chen,7/19/2026,7/24/2026,7/20/2026,soft_opt_in,MY,kumaraziz@penang-semi.com,0.92
003yQMM4uG4yAM6SWp,Bryan,Kumar,bryan.kumar@jb-steel.com,60135590177,Head of IT,001fPBi3DldqyunDuv,Pricing Page,MQL,FALSE,FALSE,005AE1,Mei Chen,7/23/2026,7/21/2026,7/23/2026,opt_in,MY,bryankumar@jb-steel.com,0.61
003nNTsRw6RiTP9lGI,Lena,Gopal,lena.gopal@hanoi-comp.com,60136408662,Director of Procurement,001FgB9xO51DTjBlUH,Referral,MQL,FALSE,FALSE,005AE2,Arjun Prakash,7/25/2026,7/25/2026,7/22/2026,soft_opt_in,TH,lenagopal@hanoi-comp.com,0.81
003byjdQdmrWYksRqj,Ingrid,Raj,ingrid.raj@mumbai-alloys.com,60132040738,Founder,001AuzSsJimAQ8yRV5,Web,Customer,FALSE,FALSE,005AE1,Mei Chen,7/25/2026,7/20/2026,7/26/2026,consent,IN,ingridraj@mumbai-alloys.com,0.71
003pGYYZSsSQd7yyA9,Siti,Mehta,siti.mehta@sg-marine.com,60136245463,IT Manager,0015CN0U5GB16JC5kV,Referral,Customer,FALSE,FALSE,005AE4,Priya Nair,7/24/2026,7/19/2026,7/25/2026,soft_opt_in,SG,sitimehta@sg-marine.com,0.64
